"Suite","Sub-Suite","Paradigm","Task","Instance","Color-Variant","Agent-Rotation-Variant","Occluder-Variant","Extension"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5R2Decoy","DarkBlue","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5R2Decoy","DarkGreen","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5R2Decoy","DarkGreen","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5R2Decoy","DarkGreen","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5R2Decoy","Grey","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5R2Decoy","Grey","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5R2Decoy","Grey","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5R2Decoy","OffWhite","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5R2Decoy","OffWhite","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5R2Decoy","OffWhite","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5R2Decoy","RND","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5R2Decoy","RND","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5R2Decoy","RND","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","Beige","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","Beige","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","Beige","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","Brown","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","Brown","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","Brown","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","DarkBlue","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","DarkBlue","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","DarkBlue","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","DarkGreen","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","DarkGreen","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","DarkGreen","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","Grey","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","Grey","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","Grey","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","OffWhite","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","OffWhite","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","OffWhite","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","RND","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","RND","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG0.5RNoDecoy","RND","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","Beige","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","Beige","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","Beige","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","Brown","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","Brown","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","Brown","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","DarkBlue","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","DarkBlue","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","DarkBlue","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","DarkGreen","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","DarkGreen","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","DarkGreen","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","Grey","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","Grey","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","Grey","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","OffWhite","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","OffWhite","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","OffWhite","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","RND","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","RND","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyM","RND","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","Beige","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","Beige","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","Beige","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","Brown","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","Brown","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","Brown","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","DarkBlue","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","DarkBlue","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","DarkBlue","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","DarkGreen","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","DarkGreen","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","DarkGreen","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","Grey","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","Grey","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","Grey","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","OffWhite","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","OffWhite","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","OffWhite","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","RND","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","RND","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L1DecoyR","RND","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","Beige","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","Beige","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","Beige","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","Brown","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","Brown","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","Brown","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","DarkBlue","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","DarkBlue","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","DarkBlue","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","DarkGreen","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","DarkGreen","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","DarkGreen","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","Grey","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","Grey","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","Grey","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","OffWhite","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","OffWhite","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","OffWhite","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","RND","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","RND","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5L2Decoy","RND","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","Beige","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","Beige","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","Beige","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","Brown","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","Brown","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","Brown","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","DarkBlue","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","DarkBlue","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","DarkBlue","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","DarkGreen","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","DarkGreen","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","DarkGreen","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","Grey","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","Grey","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","Grey","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","OffWhite","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","OffWhite","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","OffWhite","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","RND","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","RND","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5LNoDecoy","RND","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","Beige","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","Beige","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","Beige","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","Brown","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","Brown","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","Brown","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","DarkBlue","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","DarkBlue","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","DarkBlue","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","DarkGreen","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","DarkGreen","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","DarkGreen","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","Grey","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","Grey","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","Grey","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","OffWhite","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","OffWhite","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","OffWhite","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","RND","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","RND","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyL","RND","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","Beige","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","Beige","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","Beige","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","Brown","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","Brown","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","Brown","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","DarkBlue","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","DarkBlue","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","DarkBlue","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","DarkGreen","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","DarkGreen","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","DarkGreen","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","Grey","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","Grey","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","Grey","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","OffWhite","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","OffWhite","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","OffWhite","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","RND","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","RND","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M1DecoyR","RND","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","Beige","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","Beige","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","Beige","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","Brown","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","Brown","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","Brown","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","DarkBlue","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","DarkBlue","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","DarkBlue","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","DarkGreen","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","DarkGreen","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","DarkGreen","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","Grey","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","Grey","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","Grey","RND","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","OffWhite","0","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","OffWhite","180","OPQ",".yml"
"Room-Practice-Controls","STC-Egocentric-OP","What-Where-When-Style-Tasks","WWWOPQ","3CG1.5M2Decoy","OffWhite","RND","OPQ",".yml"
